Training Set,Number of Words Removed,Percentage of Words Removed
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_8.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_15.txt,102,0.31188845401173637
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_18.txt,58,0.17734833659491755
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_11.txt,148,0.45254403131114884
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_9.txt,129,0.3944471624266157
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_3.txt,708,2.1648727984344447
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_3.txt,407,1.24449608610567
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_11.txt,1400,4.280821917808225
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_10.txt,23,0.07032778864970624
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_10.txt,23,0.07032778864970624
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_2.txt,380,1.1619373776908049
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_2.txt,25,0.07644324853228568
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_5.txt,1146,3.504158512720153
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_10.txt,1414,4.323630136986296
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_1.txt,16,0.04892367906066397
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_8.txt,18,0.055039138943243415
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_16.txt,30,0.0917318982387485
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_10.txt,151,0.4617172211350322
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_6.txt,14,0.04280821917808453
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_5.txt,11,0.03363502935420115
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_14.txt,28,0.08561643835616906
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_4.txt,9,0.027519569471621708
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_6.txt,13,0.039750489236794806
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_12.txt,41,0.12536692759294965
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_4.txt,20,0.06115459882583707
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_4.txt,603,1.843811154598825
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_18.txt,199,0.6084882583170241
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_3.txt,8,0.024461839530331986
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_15.txt,146,0.4464285714285694
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_12.txt,1230,3.761007827788646
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_19.txt,40,0.12230919765165993
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_13.txt,35,0.10702054794521132
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_14.txt,30,0.0917318982387485
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_5.txt,10,0.03057729941291143
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_11.txt,38,0.11619373776908049
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_19.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_5.txt,653,1.9966976516634105
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_12.txt,75,0.22932974559687125
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_15.txt,163,0.4984099804305231
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_15.txt,38,0.11619373776908049
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_2.txt,5,0.01528864970646282
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_19.txt,61,0.18652152641878672
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_3.txt,12,0.036692759295505084
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_13.txt,28,0.08561643835616906
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_1.txt,4,0.012230919765173098
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_20.txt,2157,6.595523483365952
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_8.txt,64,0.1956947162426559
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_9.txt,19,0.05809686888453314
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_10.txt,2047,6.259173189823869
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_16.txt,41,0.12536692759294965
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_5.txt,71,0.21709882583169815
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_17.txt,189,0.5779109589041127
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_6.txt,1322,4.042318982387471
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_15.txt,50,0.15288649706458557
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_17.txt,43,0.1314823874755433
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_18.txt,102,0.31188845401173637
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_17.txt,44,0.13454011741683303
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_20.txt,57,0.17429060665361362
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_3.txt,6,0.018346379647752542
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_9.txt,1220,3.7304305283757344
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_4.txt,8,0.024461839530331986
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_4.txt,10,0.03057729941291143
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_16.txt,106,0.32411937377690947
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_13.txt,2448,7.485322896281801
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_6.txt,55,0.16817514677103418
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_15.txt,178,0.5442759295498973
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_5.txt,1209,3.6967954990215333
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_7.txt,16,0.04892367906066397
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_6.txt,916,2.8008806262230905
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_6.txt,13,0.039750489236794806
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_20.txt,110,0.33635029354206836
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_10.txt,20,0.06115459882583707
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_12.txt,34,0.10396281800390739
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_17.txt,2058,6.2928082191780845
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_12.txt,167,0.5106409001956962
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,53,0.16205968688845473
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_4.txt,22,0.06727005870841651
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_3.txt,51,0.1559442270058753
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_7.txt,1099,3.3604452054794507
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_15.txt,1838,5.620107632093934
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_16.txt,155,0.4739481409001911
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_16.txt,2860,8.745107632093934
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_8.txt,135,0.41279354207436825
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_12.txt,26,0.0795009784735754
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_14.txt,37,0.11313600782779076
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_2.txt,5,0.01528864970646282
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_8.txt,1206,3.68762230919765
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_13.txt,134,0.4097358121330785
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_16.txt,1869,5.714897260273972
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_19.txt,40,0.12230919765165993
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_20.txt,33,0.10090508806261766
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_6.txt,983,3.00574853228963
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_8.txt,1664,5.088062622309195
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_8.txt,63,0.19263698630136616
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_18.txt,119,0.3638698630137043
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_12.txt,2336,7.142857142857139
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_10.txt,387,1.1833414872798471
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_11.txt,2178,6.6597358121330785
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_3.txt,558,1.7062133072407022
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_18.txt,212,0.6482387475538189
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_8.txt,17,0.05198140900195369
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_3.txt,49,0.14982876712328164
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_5.txt,859,2.626590019569477
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_4.txt,7,0.021404109589042264
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_8.txt,29,0.08867416829745878
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_14.txt,1749,5.347969667318978
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_9.txt,1940,5.93199608610567
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_1.txt,214,0.6543542074363984
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_12.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_10.txt,116,0.3546966731898209
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_18.txt,38,0.11619373776908049
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_9.txt,108,0.3302348336594889
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_10.txt,27,0.08255870841487933
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_2.txt,538,1.6450587084148793
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_7.txt,60,0.183463796477497
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_8.txt,18,0.055039138943243415
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_16.txt,1973,6.032901174168302
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_19.txt,54,0.16511741682974446
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_15.txt,28,0.08561643835616906
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_9.txt,20,0.06115459882583707
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_11.txt,38,0.11619373776908049
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_1.txt,6,0.018346379647752542
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_20.txt,60,0.183463796477497
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_9.txt,103,0.3149461839530403
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_18.txt,38,0.11619373776908049
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_1.txt,4,0.012230919765173098
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_2.txt,6,0.018346379647752542
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_17.txt,162,0.49535225048923337
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_1.txt,16,0.04892367906066397
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_8.txt,18,0.055039138943243415
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_14.txt,30,0.0917318982387485
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_11.txt,134,0.4097358121330785
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_20.txt,3317,10.14249021526419
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_5.txt,769,2.3513943248532314
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_19.txt,2199,6.723948140900191
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_12.txt,40,0.12230919765165993
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_9.txt,24,0.07338551859099596
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_20.txt,1743,5.3296232876712395
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_17.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_2.txt,46,0.14065557729941247
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_17.txt,51,0.1559442270058753
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_15.txt,209,0.6390655577299356
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_19.txt,220,0.6727005870841509
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_19.txt,106,0.32411937377690947
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_8.txt,110,0.33635029354206836
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_19.txt,174,0.5320450097847385
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_7.txt,15,0.04586594911937425
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_11.txt,425,1.2995352250489276
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_19.txt,123,0.37610078277886316
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_12.txt,157,0.48006360078278476
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_9.txt,143,0.43725538160470023
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_4.txt,74,0.22627201565558153
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_20.txt,185,0.5656800391389396
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_1.txt,6,0.018346379647752542
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_4.txt,20,0.06115459882583707
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_16.txt,34,0.10396281800390739
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_2.txt,82,0.2507338551859135
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_4.txt,9,0.027519569471621708
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_3.txt,7,0.021404109589042264
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_7.txt,20,0.06115459882583707
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_10.txt,35,0.10702054794521132
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_14.txt,44,0.13454011741683303
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_11.txt,24,0.07338551859099596
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_1.txt,10,0.03057729941291143
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_6.txt,848,2.5929549902152615
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_16.txt,185,0.5656800391389396
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_5.txt,23,0.07032778864970624
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_4.txt,31,0.09478962818003822
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_9.txt,119,0.3638698630137043
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_4.txt,9,0.027519569471621708
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_19.txt,202,0.6176614481408933
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_3.txt,18,0.055039138943243415
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_10.txt,24,0.07338551859099596
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_15.txt,93,0.28436888454011466
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_13.txt,84,0.25684931506849296
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_16.txt,1388,4.24412915851272
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_17.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_20.txt,49,0.14982876712328164
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_10.txt,36,0.11007827788650104
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_9.txt,1863,5.696550880626219
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_10.txt,1088,3.3268101761252495
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_10.txt,127,0.38833170254403626
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_4.txt,239,0.7307974559686841
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,37,0.11313600782779076
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_17.txt,172,0.525929549902159
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_20.txt,34,0.10396281800390739
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_15.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_17.txt,192,0.5870841487279819
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_6.txt,86,0.2629647749510724
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_2.txt,5,0.01528864970646282
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_5.txt,26,0.0795009784735754
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,42,0.12842465753425358
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_16.txt,35,0.10702054794521132
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_13.txt,38,0.11619373776908049
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_3.txt,6,0.018346379647752542
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_5.txt,12,0.036692759295505084
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_6.txt,51,0.1559442270058753
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_14.txt,86,0.2629647749510724
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_14.txt,1672,5.112524461839527
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_9.txt,21,0.06421232876712679
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_11.txt,82,0.2507338551859135
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_16.txt,34,0.10396281800390739
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_17.txt,56,0.1712328767123239
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_20.txt,42,0.12842465753425358
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_17.txt,50,0.15288649706458557
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_16.txt,41,0.12536692759294965
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_10.txt,139,0.42502446183952713
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_(ratio)_11.txt,71,0.21709882583169815
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_6.txt,12,0.036692759295505084
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_16.txt,49,0.14982876712328164
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_11.txt,24,0.07338551859099596
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_5.txt,93,0.28436888454011466
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,14,0.04280821917808453
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_2.txt,10,0.03057729941291143
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_7.txt,17,0.05198140900195369
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_14.txt,140,0.42808219178081686
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,244,0.7460861056751469
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_10.txt,26,0.0795009784735754
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_5.txt,10,0.03057729941291143
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_8.txt,100,0.3057729941291569
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_3.txt,29,0.08867416829745878
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_6.txt,98,0.2996575342465775
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_11.txt,29,0.08867416829745878
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_11.txt,30,0.0917318982387485
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_13.txt,35,0.10702054794521132
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_7.txt,16,0.04892367906066397
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_5.txt,50,0.15288649706458557
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_12.txt,440,1.3454011741683018
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_11.txt,159,0.4861790606653642
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_3.txt,479,1.464652641878672
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_14.txt,1308,3.9995107632093863
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_18.txt,52,0.159001956947165
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_15.txt,47,0.1437133072407022
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_2.txt,343,1.048801369863014
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_15.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_17.txt,1920,5.870841487279847
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_16.txt,2891,8.839897260273972
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_13.txt,42,0.12842465753425358
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_1.txt,3,0.009173189823869166
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,128,0.391389432485326
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_6.txt,732,2.2382583170254406
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_12.txt,87,0.2660225048923621
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_1.txt,6,0.018346379647752542
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_1.txt,4,0.012230919765173098
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_7.txt,17,0.05198140900195369
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_9.txt,69,0.2109833659491187
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_13.txt,42,0.12842465753425358
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_18.txt,180,0.550391389432491
